Date,GOL,CVC,WEGE,MGLU,TOTS,BOVA
2015-08-03,5.760000228881836,18.049999237060547,7.2192301750183105,0.10437499731779099,11.65785026550293,48.689998626708984
2015-08-04,5.670000076293945,18.0,7.330769062042236,0.10750000178813934,11.73769760131836,48.59000015258789
2015-08-05,5.690000057220459,18.299999237060547,7.180768966674805,0.10218700021505356,11.707755088806152,48.779998779296875
2015-08-06,5.599999904632568,17.899999618530273,7.103846073150635,0.0978119969367981,11.468210220336914,48.540000915527344
2015-08-07,5.349999904632568,18.0,7.0,0.09468699991703033,11.182086944580078,47.04999923706055
2015-08-10,5.269999980926514,18.0,7.115384101867676,0.0949999988079071,11.311840057373047,47.880001068115234
2015-08-11,5.539999961853027,17.700000762939453,7.119229793548584,0.0978119969367981,11.24530029296875,48.150001525878906
2015-08-12,5.46999979019165,17.700000762939453,6.888461112976074,0.09312500059604645,10.899291038513184,46.939998626708984
2015-08-13,5.409999847412109,17.600000381469727,6.865384101867676,0.09000000357627869,10.683034896850586,46.5099983215332
2015-08-14,5.010000228881836,17.350000381469727,6.696153163909912,0.08906199783086777,10.5798978805542,46.099998474121094
2015-08-17,4.96999979019165,17.100000381469727,6.584615230560303,0.09218700230121613,10.88598346710205,45.869998931884766
2015-08-18,4.670000076293945,16.989999771118164,6.730769157409668,0.09875000268220901,11.145489692687988,46.040000915527344
2015-08-19,4.320000171661377,17.0,6.723075866699219,0.09312500059604645,10.842732429504395,45.150001525878906
2015-08-20,4.369999885559082,16.739999771118164,6.396152973175049,0.09375,10.679707527160645,45.16999816894531
2015-08-21,4.329999923706055,16.75,6.484614849090576,0.08906199783086777,10.297101974487305,44.29999923706055
2015-08-24,3.9700000286102295,17.0,6.353846073150635,0.08531200140714645,9.981036186218262,42.900001525878906
2015-08-25,4.119999885559082,16.649999618530273,6.211537837982178,0.08312500268220901,10.220580101013184,43.060001373291016
2015-08-26,4.300000190734863,17.149999618530273,6.223075866699219,0.08375000208616257,10.270485877990723,44.65999984741211
2015-08-27,4.510000228881836,16.799999237060547,6.40384578704834,0.08437500149011612,10.350334167480469,46.29999923706055
2015-08-28,4.360000133514404,16.799999237060547,6.438460826873779,0.08281199634075165,10.732939720153809,45.79999923706055
2015-08-31,4.159999847412109,16.59000015258789,6.442306995391846,0.07968699932098389,10.54662799835205,45.34000015258789
2015-09-01,3.819999933242798,16.299999237060547,6.257691860198975,0.07750000059604645,9.931130409240723,44.16999816894531
2015-09-02,4.039999961853027,15.800000190734863,6.488461017608643,0.07718700170516968,9.911168098449707,45.09000015258789
2015-09-03,4.21999979019165,16.25,6.488461017608643,0.08031199872493744,10.313736915588379,45.81999969482422
2015-09-04,4.489999771118164,16.5,6.3461527824401855,0.0768750011920929,9.847954750061035,45.099998474121094
2015-09-08,4.730000019073486,16.84000015258789,6.280768871307373,0.07437500357627869,9.981036186218262,45.34000015258789
2015-09-09,4.519999980926514,16.700000762939453,6.184615135192871,0.07593700289726257,10.107461929321289,45.25
